,intraday,overnight,monthly,seasonal,longterm,Original,Frequencies
39625,,0j,0j,0j,0j,,0.4523350189476867
39626,,0j,0j,0j,0j,,0.4523464343424866
39627,,0j,0j,0j,0j,,0.45235784973728654
39628,,0j,0j,0j,0j,,0.45236926513208653
39629,,0j,0j,0j,0j,,0.45238068052688646
39630,,0j,0j,0j,0j,,0.4523920959216864
39631,,0j,0j,0j,0j,,0.4524035113164863
39632,,0j,0j,0j,0j,,0.45241492671128625
39633,,0j,0j,0j,0j,,0.45242634210608623
39634,,0j,0j,0j,0j,,0.45243775750088616
39635,,0j,0j,0j,0j,,0.4524491728956861
39636,,0j,0j,0j,0j,,0.452460588290486
39637,,0j,0j,0j,0j,,0.452472003685286
39638,,0j,0j,0j,0j,,0.45248341908008594
39639,,0j,0j,0j,0j,,0.45249483447488587
39640,,0j,0j,0j,0j,,0.4525062498696858
39641,,0j,0j,0j,0j,,0.4525176652644857
39642,,0j,0j,0j,0j,,0.4525290806592857
39643,,0j,0j,0j,0j,,0.45254049605408564
39644,,0j,0j,0j,0j,,0.45255191144888557
39645,,0j,0j,0j,0j,,0.4525633268436855
39646,,0j,0j,0j,0j,,0.45257474223848543
39647,,0j,0j,0j,0j,,0.4525861576332854
39648,,0j,0j,0j,0j,,0.45259757302808534
39649,,0j,0j,0j,0j,,0.45260898842288527
39650,,0j,0j,0j,0j,,0.4526204038176852
39651,,0j,0j,0j,0j,,0.4526318192124852
39652,,0j,0j,0j,0j,,0.4526432346072851
39653,,0j,0j,0j,0j,,0.45265465000208505
39654,,0j,0j,0j,0j,,0.452666065396885
39655,,0j,0j,0j,0j,,0.4526774807916849
39656,,0j,0j,0j,0j,,0.4526888961864849
39657,,0j,0j,0j,0j,,0.4527003115812848
39658,,0j,0j,0j,0j,,0.45271172697608475
39659,,0j,0j,0j,0j,,0.4527231423708847
39660,,0j,0j,0j,0j,,0.45273455776568466
39661,,0j,0j,0j,0j,,0.4527459731604846
39662,,0j,0j,0j,0j,,0.4527573885552845
39663,,0j,0j,0j,0j,,0.45276880395008445
39664,,0j,0j,0j,0j,,0.4527802193448844
39665,,0j,0j,0j,0j,,0.45279163473968437
39666,,0j,0j,0j,0j,,0.4528030501344843
39667,,0j,0j,0j,0j,,0.4528144655292842
39668,,0j,0j,0j,0j,,0.45282588092408416
39669,,0j,0j,0j,0j,,0.4528372963188841
39670,,0j,0j,0j,0j,,0.45284871171368407
39671,,0j,0j,0j,0j,,0.452860127108484
39672,,0j,0j,0j,0j,,0.45287154250328393
39673,,0j,0j,0j,0j,,0.45288295789808386
39674,,0j,0j,0j,0j,,0.45289437329288385
39675,,0j,0j,0j,0j,,0.4529057886876838
39676,,0j,0j,0j,0j,,0.4529172040824837
39677,,0j,0j,0j,0j,,0.45292861947728363
39678,,0j,0j,0j,0j,,0.45294003487208356
39679,,0j,0j,0j,0j,,0.45295145026688355
39680,,0j,0j,0j,0j,,0.4529628656616835
39681,,0j,0j,0j,0j,,0.4529742810564834
39682,,0j,0j,0j,0j,,0.45298569645128334
39683,,0j,0j,0j,0j,,0.4529971118460833
39684,,0j,0j,0j,0j,,0.45300852724088325
39685,,0j,0j,0j,0j,,0.4530199426356832
39686,,0j,0j,0j,0j,,0.4530313580304831
39687,,0j,0j,0j,0j,,0.45304277342528304
39688,,0j,0j,0j,0j,,0.453054188820083
39689,,0j,0j,0j,0j,,0.45306560421488296
39690,,0j,0j,0j,0j,,0.4530770196096829
39691,,0j,0j,0j,0j,,0.4530884350044828
39692,,0j,0j,0j,0j,,0.45309985039928274
39693,,0j,0j,0j,0j,,0.45311126579408273
39694,,0j,0j,0j,0j,,0.45312268118888266
39695,,0j,0j,0j,0j,,0.4531340965836826
39696,,0j,0j,0j,0j,,0.4531455119784825
39697,,0j,0j,0j,0j,,0.4531569273732825
39698,,0j,0j,0j,0j,,0.45316834276808243
39699,,0j,0j,0j,0j,,0.45317975816288236
39700,,0j,0j,0j,0j,,0.4531911735576823
39701,,0j,0j,0j,0j,,0.4532025889524822
39702,,0j,0j,0j,0j,,0.4532140043472822
39703,,0j,0j,0j,0j,,0.45322541974208214
39704,,0j,0j,0j,0j,,0.45323683513688207
39705,,0j,0j,0j,0j,,0.453248250531682
39706,,0j,0j,0j,0j,,0.453259665926482
39707,,0j,0j,0j,0j,,0.4532710813212819
39708,,0j,0j,0j,0j,,0.45328249671608184
39709,,0j,0j,0j,0j,,0.45329391211088177
39710,,0j,0j,0j,0j,,0.4533053275056817
39711,,0j,0j,0j,0j,,0.4533167429004817
39712,,0j,0j,0j,0j,,0.4533281582952816
39713,,0j,0j,0j,0j,,0.45333957369008154
39714,,0j,0j,0j,0j,,0.4533509890848815
39715,,0j,0j,0j,0j,,0.4533624044796814
39716,,0j,0j,0j,0j,,0.4533738198744814
39717,,0j,0j,0j,0j,,0.4533852352692813
39718,,0j,0j,0j,0j,,0.45339665066408125
39719,,0j,0j,0j,0j,,0.4534080660588812
39720,,0j,0j,0j,0j,,0.45341948145368116
39721,,0j,0j,0j,0j,,0.4534308968484811
39722,,0j,0j,0j,0j,,0.453442312243281
39723,,0j,0j,0j,0j,,0.45345372763808095
39724,,0j,0j,0j,0j,,0.4534651430328809
39725,,0j,0j,0j,0j,,0.45347655842768086
39726,,0j,0j,0j,0j,,0.4534879738224808
39727,,0j,0j,0j,0j,,0.4534993892172807
39728,,0j,0j,0j,0j,,0.45351080461208065
39729,,0j,0j,0j,0j,,0.4535222200068806
39730,,0j,0j,0j,0j,,0.45353363540168057
39731,,0j,0j,0j,0j,,0.4535450507964805
39732,,0j,0j,0j,0j,,0.4535564661912804
39733,,0j,0j,0j,0j,,0.45356788158608036
39734,,0j,0j,0j,0j,,0.45357929698088034
39735,,0j,0j,0j,0j,,0.45359071237568027
39736,,0j,0j,0j,0j,,0.4536021277704802
39737,,0j,0j,0j,0j,,0.45361354316528013
39738,,0j,0j,0j,0j,,0.45362495856008006
39739,,0j,0j,0j,0j,,0.45363637395488005
39740,,0j,0j,0j,0j,,0.45364778934968
39741,,0j,0j,0j,0j,,0.4536592047444799
39742,,0j,0j,0j,0j,,0.45367062013927983
39743,,0j,0j,0j,0j,,0.4536820355340798
39744,,0j,0j,0j,0j,,0.45369345092887975
39745,,0j,0j,0j,0j,,0.4537048663236797
39746,,0j,0j,0j,0j,,0.4537162817184796
39747,,0j,0j,0j,0j,,0.45372769711327954
39748,,0j,0j,0j,0j,,0.4537391125080795
39749,,0j,0j,0j,0j,,0.45375052790287945
39750,,0j,0j,0j,0j,,0.4537619432976794
39751,,0j,0j,0j,0j,,0.4537733586924793
39752,,0j,0j,0j,0j,,0.45378477408727924
39753,,0j,0j,0j,0j,,0.4537961894820792
39754,,0j,0j,0j,0j,,0.45380760487687916
39755,,0j,0j,0j,0j,,0.4538190202716791
39756,,0j,0j,0j,0j,,0.453830435666479
39757,,0j,0j,0j,0j,,0.453841851061279
39758,,0j,0j,0j,0j,,0.45385326645607893
39759,,0j,0j,0j,0j,,0.45386468185087886
39760,,0j,0j,0j,0j,,0.4538760972456788
39761,,0j,0j,0j,0j,,0.4538875126404787
39762,,0j,0j,0j,0j,,0.4538989280352787
39763,,0j,0j,0j,0j,,0.45391034343007863
39764,,0j,0j,0j,0j,,0.45392175882487856
39765,,0j,0j,0j,0j,,0.4539331742196785
39766,,0j,0j,0j,0j,,0.4539445896144785
39767,,0j,0j,0j,0j,,0.4539560050092784
39768,,0j,0j,0j,0j,,0.45396742040407834
39769,,0j,0j,0j,0j,,0.45397883579887827
39770,,0j,0j,0j,0j,,0.4539902511936782
39771,,0j,0j,0j,0j,,0.4540016665884782
39772,,0j,0j,0j,0j,,0.4540130819832781
39773,,0j,0j,0j,0j,,0.45402449737807804
39774,,0j,0j,0j,0j,,0.45403591277287797
39775,,0j,0j,0j,0j,,0.4540473281676779
39776,,0j,0j,0j,0j,,0.4540587435624779
39777,,0j,0j,0j,0j,,0.4540701589572778
39778,,0j,0j,0j,0j,,0.45408157435207774
39779,,0j,0j,0j,0j,,0.4540929897468777
39780,,0j,0j,0j,0j,,0.45410440514167766
39781,,0j,0j,0j,0j,,0.4541158205364776
39782,,0j,0j,0j,0j,,0.4541272359312775
39783,,0j,0j,0j,0j,,0.45413865132607745
39784,,0j,0j,0j,0j,,0.4541500667208774
39785,,0j,0j,0j,0j,,0.45416148211567736
39786,,0j,0j,0j,0j,,0.4541728975104773
39787,,0j,0j,0j,0j,,0.4541843129052772
39788,,0j,0j,0j,0j,,0.45419572830007715
39789,,0j,0j,0j,0j,,0.4542071436948771
39790,,0j,0j,0j,0j,,0.45421855908967707
39791,,0j,0j,0j,0j,,0.454229974484477
39792,,0j,0j,0j,0j,,0.4542413898792769
39793,,0j,0j,0j,0j,,0.45425280527407685
39794,,0j,0j,0j,0j,,0.45426422066887684
39795,,0j,0j,0j,0j,,0.45427563606367677
39796,,0j,0j,0j,0j,,0.4542870514584767
39797,,0j,0j,0j,0j,,0.45429846685327663
39798,,0j,0j,0j,0j,,0.45430988224807656
39799,,0j,0j,0j,0j,,0.45432129764287654
39800,,0j,0j,0j,0j,,0.45433271303767647
39801,,0j,0j,0j,0j,,0.4543441284324764
39802,,0j,0j,0j,0j,,0.45435554382727633
39803,,0j,0j,0j,0j,,0.4543669592220763
39804,,0j,0j,0j,0j,,0.45437837461687625
39805,,0j,0j,0j,0j,,0.4543897900116762
39806,,0j,0j,0j,0j,,0.4544012054064761
39807,,0j,0j,0j,0j,,0.45441262080127603
39808,,0j,0j,0j,0j,,0.454424036196076
39809,,0j,0j,0j,0j,,0.45443545159087595
39810,,0j,0j,0j,0j,,0.4544468669856759
39811,,0j,0j,0j,0j,,0.4544582823804758
39812,,0j,0j,0j,0j,,0.45446969777527574
39813,,0j,0j,0j,0j,,0.4544811131700757
39814,,0j,0j,0j,0j,,0.45449252856487565
39815,,0j,0j,0j,0j,,0.4545039439596756
39816,,0j,0j,0j,0j,,0.4545153593544755
39817,,0j,0j,0j,0j,,0.4545267747492755
39818,,0j,0j,0j,0j,,0.4545381901440754
39819,,0j,0j,0j,0j,,0.45454960553887536
39820,,0j,0j,0j,0j,,0.4545610209336753
39821,,0j,0j,0j,0j,,0.4545724363284752
39822,,0j,0j,0j,0j,,0.4545838517232752
39823,,0j,0j,0j,0j,,0.45459526711807513
39824,,0j,0j,0j,0j,,0.45460668251287506
39825,,0j,0j,0j,0j,,0.454618097907675
39826,,0j,0j,0j,0j,,0.454629513302475
39827,,0j,0j,0j,0j,,0.4546409286972749
39828,,0j,0j,0j,0j,,0.45465234409207483
39829,,0j,0j,0j,0j,,0.45466375948687476
39830,,0j,0j,0j,0j,,0.4546751748816747
39831,,0j,0j,0j,0j,,0.4546865902764747
39832,,0j,0j,0j,0j,,0.4546980056712746
39833,,0j,0j,0j,0j,,0.45470942106607454
39834,,0j,0j,0j,0j,,0.45472083646087447
39835,,0j,0j,0j,0j,,0.4547322518556744
39836,,0j,0j,0j,0j,,0.4547436672504744
39837,,0j,0j,0j,0j,,0.4547550826452743
39838,,0j,0j,0j,0j,,0.45476649804007424
39839,,0j,0j,0j,0j,,0.45477791343487417
39840,,0j,0j,0j,0j,,0.45478932882967416
39841,,0j,0j,0j,0j,,0.4548007442244741
39842,,0j,0j,0j,0j,,0.454812159619274
39843,,0j,0j,0j,0j,,0.45482357501407394
39844,,0j,0j,0j,0j,,0.4548349904088739
39845,,0j,0j,0j,0j,,0.45484640580367386
39846,,0j,0j,0j,0j,,0.4548578211984738
39847,,0j,0j,0j,0j,,0.4548692365932737
39848,,0j,0j,0j,0j,,0.45488065198807365
39849,,0j,0j,0j,0j,,0.4548920673828736
39850,,0j,0j,0j,0j,,0.45490348277767356
39851,,0j,0j,0j,0j,,0.4549148981724735
39852,,0j,0j,0j,0j,,0.4549263135672734
39853,,0j,0j,0j,0j,,0.45493772896207335
39854,,0j,0j,0j,0j,,0.45494914435687334
39855,,0j,0j,0j,0j,,0.45496055975167327
39856,,0j,0j,0j,0j,,0.4549719751464732
39857,,0j,0j,0j,0j,,0.4549833905412731
39858,,0j,0j,0j,0j,,0.45499480593607305
39859,,0j,0j,0j,0j,,0.45500622133087304
39860,,0j,0j,0j,0j,,0.45501763672567297
39861,,0j,0j,0j,0j,,0.4550290521204729
39862,,0j,0j,0j,0j,,0.45504046751527283
39863,,0j,0j,0j,0j,,0.4550518829100728
39864,,0j,0j,0j,0j,,0.45506329830487274
39865,,0j,0j,0j,0j,,0.4550747136996727
39866,,0j,0j,0j,0j,,0.4550861290944726
39867,,0j,0j,0j,0j,,0.45509754448927253
39868,,0j,0j,0j,0j,,0.4551089598840725
39869,,0j,0j,0j,0j,,0.45512037527887245
39870,,0j,0j,0j,0j,,0.4551317906736724
39871,,0j,0j,0j,0j,,0.4551432060684723
39872,,0j,0j,0j,0j,,0.45515462146327224
39873,,0j,0j,0j,0j,,0.4551660368580722
39874,,0j,0j,0j,0j,,0.45517745225287215
39875,,0j,0j,0j,0j,,0.4551888676476721
39876,,0j,0j,0j,0j,,0.455200283042472
39877,,0j,0j,0j,0j,,0.455211698437272
39878,,0j,0j,0j,0j,,0.4552231138320719
39879,,0j,0j,0j,0j,,0.45523452922687185
39880,,0j,0j,0j,0j,,0.4552459446216718
39881,,0j,0j,0j,0j,,0.4552573600164717
39882,,0j,0j,0j,0j,,0.4552687754112717
39883,,0j,0j,0j,0j,,0.4552801908060716
39884,,0j,0j,0j,0j,,0.45529160620087156
39885,,0j,0j,0j,0j,,0.4553030215956715
39886,,0j,0j,0j,0j,,0.45531443699047147
39887,,0j,0j,0j,0j,,0.4553258523852714
39888,,0j,0j,0j,0j,,0.45533726778007133
39889,,0j,0j,0j,0j,,0.45534868317487126
39890,,0j,0j,0j,0j,,0.4553600985696712
39891,,0j,0j,0j,0j,,0.4553715139644712
39892,,0j,0j,0j,0j,,0.4553829293592711
39893,,0j,0j,0j,0j,,0.45539434475407103
39894,,0j,0j,0j,0j,,0.45540576014887096
39895,,0j,0j,0j,0j,,0.4554171755436709
39896,,0j,0j,0j,0j,,0.4554285909384709
39897,,0j,0j,0j,0j,,0.4554400063332708
39898,,0j,0j,0j,0j,,0.45545142172807074
39899,,0j,0j,0j,0j,,0.45546283712287067
39900,,0j,0j,0j,0j,,0.45547425251767065
39901,,0j,0j,0j,0j,,0.4554856679124706
39902,,0j,0j,0j,0j,,0.4554970833072705
39903,,0j,0j,0j,0j,,0.45550849870207044
39904,,0j,0j,0j,0j,,0.45551991409687037
39905,,0j,0j,0j,0j,,0.45553132949167036
39906,,0j,0j,0j,0j,,0.4555427448864703
39907,,0j,0j,0j,0j,,0.4555541602812702
39908,,0j,0j,0j,0j,,0.45556557567607014
39909,,0j,0j,0j,0j,,0.4555769910708701
39910,,0j,0j,0j,0j,,0.45558840646567006
39911,,0j,0j,0j,0j,,0.45559982186047
39912,,0j,0j,0j,0j,,0.4556112372552699
39913,,0j,0j,0j,0j,,0.45562265265006985
39914,,0j,0j,0j,0j,,0.45563406804486983
39915,,0j,0j,0j,0j,,0.45564548343966976
39916,,0j,0j,0j,0j,,0.4556568988344697
39917,,0j,0j,0j,0j,,0.4556683142292696
39918,,0j,0j,0j,0j,,0.45567972962406955
39919,,0j,0j,0j,0j,,0.45569114501886954
39920,,0j,0j,0j,0j,,0.45570256041366947
39921,,0j,0j,0j,0j,,0.4557139758084694
39922,,0j,0j,0j,0j,,0.4557253912032693
39923,,0j,0j,0j,0j,,0.4557368065980693
39924,,0j,0j,0j,0j,,0.45574822199286924
39925,,0j,0j,0j,0j,,0.45575963738766917
39926,,0j,0j,0j,0j,,0.4557710527824691
39927,,0j,0j,0j,0j,,0.45578246817726903
39928,,0j,0j,0j,0j,,0.455793883572069
39929,,0j,0j,0j,0j,,0.45580529896686894
39930,,0j,0j,0j,0j,,0.4558167143616689
39931,,0j,0j,0j,0j,,0.4558281297564688
39932,,0j,0j,0j,0j,,0.45583954515126873
39933,,0j,0j,0j,0j,,0.4558509605460687
39934,,0j,0j,0j,0j,,0.45586237594086865
39935,,0j,0j,0j,0j,,0.4558737913356686
39936,,0j,0j,0j,0j,,0.4558852067304685
39937,,0j,0j,0j,0j,,0.4558966221252685
39938,,0j,0j,0j,0j,,0.4559080375200684
39939,,0j,0j,0j,0j,,0.45591945291486835
39940,,0j,0j,0j,0j,,0.4559308683096683
39941,,0j,0j,0j,0j,,0.4559422837044682
39942,,0j,0j,0j,0j,,0.4559536990992682
39943,,0j,0j,0j,0j,,0.4559651144940681
39944,,0j,0j,0j,0j,,0.45597652988886805
39945,,0j,0j,0j,0j,,0.455987945283668
39946,,0j,0j,0j,0j,,0.45599936067846797
39947,,0j,0j,0j,0j,,0.4560107760732679
39948,,0j,0j,0j,0j,,0.45602219146806783
39949,,0j,0j,0j,0j,,0.45603360686286776
39950,,0j,0j,0j,0j,,0.4560450222576677
39951,,0j,0j,0j,0j,,0.45605643765246767
39952,,0j,0j,0j,0j,,0.4560678530472676
39953,,0j,0j,0j,0j,,0.45607926844206753
39954,,0j,0j,0j,0j,,0.45609068383686746
39955,,0j,0j,0j,0j,,0.4561020992316674
39956,,0j,0j,0j,0j,,0.4561135146264674
39957,,0j,0j,0j,0j,,0.4561249300212673
39958,,0j,0j,0j,0j,,0.45613634541606723
39959,,0j,0j,0j,0j,,0.45614776081086716
39960,,0j,0j,0j,0j,,0.45615917620566715
39961,,0j,0j,0j,0j,,0.4561705916004671
39962,,0j,0j,0j,0j,,0.456182006995267
39963,,0j,0j,0j,0j,,0.45619342239006694
39964,,0j,0j,0j,0j,,0.45620483778486687
39965,,0j,0j,0j,0j,,0.45621625317966685
39966,,0j,0j,0j,0j,,0.4562276685744668
39967,,0j,0j,0j,0j,,0.4562390839692667
39968,,0j,0j,0j,0j,,0.45625049936406664
39969,,0j,0j,0j,0j,,0.45626191475886657
39970,,0j,0j,0j,0j,,0.45627333015366656
39971,,0j,0j,0j,0j,,0.4562847455484665
39972,,0j,0j,0j,0j,,0.4562961609432664
39973,,0j,0j,0j,0j,,0.45630757633806635
39974,,0j,0j,0j,0j,,0.45631899173286633
39975,,0j,0j,0j,0j,,0.45633040712766626
39976,,0j,0j,0j,0j,,0.4563418225224662
39977,,0j,0j,0j,0j,,0.4563532379172661
39978,,0j,0j,0j,0j,,0.45636465331206605
39979,,0j,0j,0j,0j,,0.45637606870686603
39980,,0j,0j,0j,0j,,0.45638748410166596
39981,,0j,0j,0j,0j,,0.4563988994964659
39982,,0j,0j,0j,0j,,0.4564103148912658
39983,,0j,0j,0j,0j,,0.4564217302860658
39984,,0j,0j,0j,0j,,0.45643314568086574
39985,,0j,0j,0j,0j,,0.45644456107566567
39986,,0j,0j,0j,0j,,0.4564559764704656
39987,,0j,0j,0j,0j,,0.4564673918652655
39988,,0j,0j,0j,0j,,0.4564788072600655
39989,,0j,0j,0j,0j,,0.45649022265486544
39990,,0j,0j,0j,0j,,0.45650163804966537
39991,,0j,0j,0j,0j,,0.4565130534444653
39992,,0j,0j,0j,0j,,0.45652446883926523
39993,,0j,0j,0j,0j,,0.4565358842340652
39994,,0j,0j,0j,0j,,0.45654729962886514
39995,,0j,0j,0j,0j,,0.4565587150236651
39996,,0j,0j,0j,0j,,0.456570130418465
39997,,0j,0j,0j,0j,,0.456581545813265
39998,,0j,0j,0j,0j,,0.4565929612080649
39999,,0j,0j,0j,0j,,0.45660437660286485
40000,,0j,0j,0j,0j,,0.4566157919976648
40001,,0j,0j,0j,0j,,0.4566272073924647
40002,,0j,0j,0j,0j,,0.4566386227872647
40003,,0j,0j,0j,0j,,0.4566500381820646
40004,,0j,0j,0j,0j,,0.45666145357686455
40005,,0j,0j,0j,0j,,0.4566728689716645
40006,,0j,0j,0j,0j,,0.45668428436646447
40007,,0j,0j,0j,0j,,0.4566956997612644
40008,,0j,0j,0j,0j,,0.4567071151560643
40009,,0j,0j,0j,0j,,0.45671853055086425
40010,,0j,0j,0j,0j,,0.4567299459456642
40011,,0j,0j,0j,0j,,0.45674136134046417
40012,,0j,0j,0j,0j,,0.4567527767352641
40013,,0j,0j,0j,0j,,0.45676419213006403
40014,,0j,0j,0j,0j,,0.45677560752486396
40015,,0j,0j,0j,0j,,0.4567870229196639
40016,,0j,0j,0j,0j,,0.4567984383144639
40017,,0j,0j,0j,0j,,0.4568098537092638
40018,,0j,0j,0j,0j,,0.45682126910406373
40019,,0j,0j,0j,0j,,0.45683268449886366
40020,,0j,0j,0j,0j,,0.45684409989366365
40021,,0j,0j,0j,0j,,0.4568555152884636
40022,,0j,0j,0j,0j,,0.4568669306832635
40023,,0j,0j,0j,0j,,0.45687834607806344
40024,,0j,0j,0j,0j,,0.45688976147286336
40025,,0j,0j,0j,0j,,0.45690117686766335
40026,,0j,0j,0j,0j,,0.4569125922624633
40027,,0j,0j,0j,0j,,0.4569240076572632
40028,,0j,0j,0j,0j,,0.45693542305206314
40029,,0j,0j,0j,0j,,0.45694683844686307
40030,,0j,0j,0j,0j,,0.45695825384166305
40031,,0j,0j,0j,0j,,0.456969669236463
40032,,0j,0j,0j,0j,,0.4569810846312629
40033,,0j,0j,0j,0j,,0.45699250002606284
40034,,0j,0j,0j,0j,,0.4570039154208628
40035,,0j,0j,0j,0j,,0.45701533081566276
40036,,0j,0j,0j,0j,,0.4570267462104627
40037,,0j,0j,0j,0j,,0.4570381616052626
40038,,0j,0j,0j,0j,,0.45704957700006255
40039,,0j,0j,0j,0j,,0.45706099239486253
40040,,0j,0j,0j,0j,,0.45707240778966246
40041,,0j,0j,0j,0j,,0.4570838231844624
40042,,0j,0j,0j,0j,,0.4570952385792623
40043,,0j,0j,0j,0j,,0.4571066539740623
40044,,0j,0j,0j,0j,,0.45711806936886223
40045,,0j,0j,0j,0j,,0.45712948476366216
40046,,0j,0j,0j,0j,,0.4571409001584621
40047,,0j,0j,0j,0j,,0.457152315553262
40048,,0j,0j,0j,0j,,0.457163730948062
40049,,0j,0j,0j,0j,,0.45717514634286194
40050,,0j,0j,0j,0j,,0.45718656173766187
40051,,0j,0j,0j,0j,,0.4571979771324618
40052,,0j,0j,0j,0j,,0.4572093925272617
40053,,0j,0j,0j,0j,,0.4572208079220617
40054,,0j,0j,0j,0j,,0.45723222331686164
40055,,0j,0j,0j,0j,,0.45724363871166157
40056,,0j,0j,0j,0j,,0.4572550541064615
40057,,0j,0j,0j,0j,,0.4572664695012615
40058,,0j,0j,0j,0j,,0.4572778848960614
40059,,0j,0j,0j,0j,,0.45728930029086134
40060,,0j,0j,0j,0j,,0.4573007156856613
40061,,0j,0j,0j,0j,,0.4573121310804612
40062,,0j,0j,0j,0j,,0.4573235464752612
40063,,0j,0j,0j,0j,,0.4573349618700611
40064,,0j,0j,0j,0j,,0.45734637726486105
40065,,0j,0j,0j,0j,,0.457357792659661
40066,,0j,0j,0j,0j,,0.45736920805446096
40067,,0j,0j,0j,0j,,0.4573806234492609
40068,,0j,0j,0j,0j,,0.4573920388440608
40069,,0j,0j,0j,0j,,0.45740345423886075
40070,,0j,0j,0j,0j,,0.4574148696336607
40071,,0j,0j,0j,0j,,0.45742628502846067
40072,,0j,0j,0j,0j,,0.4574377004232606
40073,,0j,0j,0j,0j,,0.4574491158180605
40074,,0j,0j,0j,0j,,0.45746053121286046
40075,,0j,0j,0j,0j,,0.4574719466076604
40076,,0j,0j,0j,0j,,0.45748336200246037
40077,,0j,0j,0j,0j,,0.4574947773972603
40078,,0j,0j,0j,0j,,0.45750619279206023
40079,,0j,0j,0j,0j,,0.45751760818686016
40080,,0j,0j,0j,0j,,0.45752902358166014
40081,,0j,0j,0j,0j,,0.4575404389764601
40082,,0j,0j,0j,0j,,0.45755185437126
40083,,0j,0j,0j,0j,,0.45756326976605993
40084,,0j,0j,0j,0j,,0.45757468516085986
40085,,0j,0j,0j,0j,,0.45758610055565985
40086,,0j,0j,0j,0j,,0.4575975159504598
40087,,0j,0j,0j,0j,,0.4576089313452597
40088,,0j,0j,0j,0j,,0.45762034674005964
40089,,0j,0j,0j,0j,,0.45763176213485957
40090,,0j,0j,0j,0j,,0.45764317752965955
40091,,0j,0j,0j,0j,,0.4576545929244595
40092,,0j,0j,0j,0j,,0.4576660083192594
40093,,0j,0j,0j,0j,,0.45767742371405934
40094,,0j,0j,0j,0j,,0.4576888391088593
40095,,0j,0j,0j,0j,,0.45770025450365925
40096,,0j,0j,0j,0j,,0.4577116698984592
40097,,0j,0j,0j,0j,,0.4577230852932591
40098,,0j,0j,0j,0j,,0.45773450068805904
40099,,0j,0j,0j,0j,,0.45774591608285903
40100,,0j,0j,0j,0j,,0.45775733147765896
40101,,0j,0j,0j,0j,,0.4577687468724589
40102,,0j,0j,0j,0j,,0.4577801622672588
40103,,0j,0j,0j,0j,,0.4577915776620588
40104,,0j,0j,0j,0j,,0.45780299305685873
40105,,0j,0j,0j,0j,,0.45781440845165866
40106,,0j,0j,0j,0j,,0.4578258238464586
40107,,0j,0j,0j,0j,,0.4578372392412585
40108,,0j,0j,0j,0j,,0.4578486546360585
40109,,0j,0j,0j,0j,,0.45786007003085843
40110,,0j,0j,0j,0j,,0.45787148542565836
40111,,0j,0j,0j,0j,,0.4578829008204583
40112,,0j,0j,0j,0j,,0.4578943162152582
40113,,0j,0j,0j,0j,,0.4579057316100582
40114,,0j,0j,0j,0j,,0.45791714700485814
40115,,0j,0j,0j,0j,,0.45792856239965807
40116,,0j,0j,0j,0j,,0.457939977794458
40117,,0j,0j,0j,0j,,0.457951393189258
40118,,0j,0j,0j,0j,,0.4579628085840579
40119,,0j,0j,0j,0j,,0.45797422397885784
40120,,0j,0j,0j,0j,,0.45798563937365777
40121,,0j,0j,0j,0j,,0.4579970547684577
40122,,0j,0j,0j,0j,,0.4580084701632577
40123,,0j,0j,0j,0j,,0.4580198855580576
40124,,0j,0j,0j,0j,,0.45803130095285755
40125,,0j,0j,0j,0j,,0.4580427163476575
40126,,0j,0j,0j,0j,,0.45805413174245746
40127,,0j,0j,0j,0j,,0.4580655471372574
40128,,0j,0j,0j,0j,,0.4580769625320573
40129,,0j,0j,0j,0j,,0.45808837792685725
40130,,0j,0j,0j,0j,,0.4580997933216572
40131,,0j,0j,0j,0j,,0.45811120871645716
40132,,0j,0j,0j,0j,,0.4581226241112571
40133,,0j,0j,0j,0j,,0.458134039506057
40134,,0j,0j,0j,0j,,0.45814545490085695
40135,,0j,0j,0j,0j,,0.4581568702956569
40136,,0j,0j,0j,0j,,0.45816828569045687
40137,,0j,0j,0j,0j,,0.4581797010852568
40138,,0j,0j,0j,0j,,0.4581911164800567
40139,,0j,0j,0j,0j,,0.45820253187485666
40140,,0j,0j,0j,0j,,0.45821394726965664
40141,,0j,0j,0j,0j,,0.45822536266445657
40142,,0j,0j,0j,0j,,0.4582367780592565
40143,,0j,0j,0j,0j,,0.45824819345405643
40144,,0j,0j,0j,0j,,0.45825960884885636
40145,,0j,0j,0j,0j,,0.45827102424365634
40146,,0j,0j,0j,0j,,0.4582824396384563
40147,,0j,0j,0j,0j,,0.4582938550332562
40148,,0j,0j,0j,0j,,0.45830527042805613
40149,,0j,0j,0j,0j,,0.4583166858228561
40150,,0j,0j,0j,0j,,0.45832810121765605
40151,,0j,0j,0j,0j,,0.458339516612456
40152,,0j,0j,0j,0j,,0.4583509320072559
40153,,0j,0j,0j,0j,,0.45836234740205584
40154,,0j,0j,0j,0j,,0.4583737627968558
40155,,0j,0j,0j,0j,,0.45838517819165575
40156,,0j,0j,0j,0j,,0.4583965935864557
40157,,0j,0j,0j,0j,,0.4584080089812556
40158,,0j,0j,0j,0j,,0.45841942437605554
40159,,0j,0j,0j,0j,,0.4584308397708555
40160,,0j,0j,0j,0j,,0.45844225516565545
40161,,0j,0j,0j,0j,,0.4584536705604554
40162,,0j,0j,0j,0j,,0.4584650859552553
